index,Cust ID,Gender,Age,Age Group,Date,Month,Status,Channel,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
22249,639045,Men,73,Senior,06-12-2022,Dec,Delivered,Myntra,Set,3XL,1,INR,714,Miramar,GOA,403001,IN,FALSE
22250,4060831,Women,31,Adult,06-12-2022,Dec,Delivered,Flipkart,kurta,3XL,1,INR,376,BENGALURU,KARNATAKA,560073,IN,FALSE
22251,8773996,Women,22,Teenager,06-12-2022,Dec,Delivered,Amazon,Top,3XL,1,INR,518,KOLKATA,WEST BENGAL,700084,IN,FALSE
22252,3391172,Men,25,Teenager,06-12-2022,Dec,Cancelled,Myntra,Saree,Free,1,INR,487,BADI,MADHYA PRADESH,464665,IN,FALSE
22253,1791305,Men,44,Adult,06-12-2022,Dec,Delivered,Flipkart,Saree,Free,1,INR,788,PANCHKULA,HARYANA,134109,IN,FALSE
22254,6371272,Men,45,Adult,06-12-2022,Dec,Delivered,Amazon,Western Dress,L,1,INR,488,THRIPPUNITHURA,KERALA,682301,IN,FALSE
22255,4554612,Women,26,Teenager,06-12-2022,Dec,Delivered,Myntra,Top,S,1,INR,545,BENGALURU,KARNATAKA,560043,IN,FALSE
22256,5044502,Women,47,Adult,06-12-2022,Dec,Delivered,Ajio,Set,XXL,1,INR,654,MAINPURI,UTTAR PRADESH,205001,IN,FALSE
22257,1529602,Men,27,Teenager,06-12-2022,Dec,Refunded,Flipkart,Western Dress,XL,1,INR,735,Ernakulam,KERALA,682030,IN,FALSE
22258,5940075,Men,30,Adult,06-12-2022,Dec,Delivered,Myntra,Set,XS,1,INR,999,NAGERCOIL,TAMIL NADU,629002,IN,FALSE
22259,5213615,Women,63,Senior,06-12-2022,Dec,Delivered,Amazon,kurta,XXL,1,INR,292,BIKANER,RAJASTHAN,334001,IN,FALSE
22260,7831118,Women,37,Adult,06-12-2022,Dec,Delivered,Amazon,kurta,XXL,1,INR,453,PADAPPAI,TAMIL NADU,601301,IN,FALSE
22261,7831118,Women,36,Adult,06-12-2022,Dec,Delivered,Nalli,kurta,3XL,1,INR,481,MADUKKARAI,TAMIL NADU,641105,IN,FALSE
22262,3442324,Women,31,Adult,06-12-2022,Dec,Delivered,Flipkart,Set,S,1,INR,1523,NORTH GOA,GOA,403502,IN,FALSE
22263,3241443,Women,41,Adult,06-12-2022,Dec,Delivered,Ajio,kurta,3XL,1,INR,481,HYDERABAD,TELANGANA,509325,IN,FALSE
22264,7998075,Men,20,Teenager,06-12-2022,Dec,Delivered,Myntra,Set,L,1,INR,1075,P O Peerumadara District Nainital,UTTARAKHAND,244715,IN,FALSE
22265,6673435,Men,44,Adult,06-12-2022,Dec,Refunded,Myntra,Western Dress,L,1,INR,725,PUNE,MAHARASHTRA,411045,IN,FALSE
22266,3817580,Women,37,Adult,06-12-2022,Dec,Delivered,Flipkart,Set,3XL,1,INR,1299,BALAGHAT,MADHYA PRADESH,481001,IN,FALSE
22267,9217925,Women,25,Teenager,06-12-2022,Dec,Delivered,Myntra,kurta,S,1,INR,871,NAHAN,HIMACHAL PRADESH,173001,IN,FALSE
22268,4560114,Women,39,Adult,06-12-2022,Dec,Delivered,Amazon,kurta,XL,1,INR,429,BELLARY,KARNATAKA,583103,IN,FALSE
22269,7405704,Men,28,Teenager,06-12-2022,Dec,Delivered,Myntra,Western Dress,3XL,1,INR,735,INDORE,MADHYA PRADESH,452010,IN,FALSE
22270,7405704,Women,43,Adult,06-12-2022,Dec,Delivered,Others,kurta,XL,1,INR,459,BENGALURU,KARNATAKA,560102,IN,FALSE
22271,7405704,Women,34,Adult,06-12-2022,Dec,Delivered,Myntra,Set,XS,1,INR,1369,THANE,MAHARASHTRA,400607,IN,FALSE
22272,9711545,Women,42,Adult,06-12-2022,Dec,Delivered,Ajio,Set,3XL,1,INR,962,FARIDABAD,HARYANA,121001,IN,FALSE
22273,8184435,Women,37,Adult,06-12-2022,Dec,Delivered,Flipkart,Set,XL,1,INR,699,SOHNA,HARYANA,122102,IN,FALSE
22274,607250,Men,52,Senior,06-12-2022,Dec,Refunded,Myntra,Western Dress,M,1,INR,724,Bangalore,KARNATAKA,560005,IN,FALSE
22275,3741237,Women,24,Teenager,06-12-2022,Dec,Delivered,Flipkart,kurta,M,1,INR,462,BHILAI,CHHATTISGARH,490001,IN,FALSE
22276,1193279,Women,28,Teenager,06-12-2022,Dec,Delivered,Amazon,kurta,L,1,INR,487,BENGALURU,KARNATAKA,560067,IN,FALSE
22277,6214723,Women,40,Adult,06-12-2022,Dec,Delivered,Myntra,Bottom,M,1,INR,729,NOIDA,UTTAR PRADESH,201301,IN,FALSE
22278,2838893,Men,44,Adult,06-12-2022,Dec,Refunded,Amazon,Western Dress,3XL,1,INR,771,NAGAPATTINAM,TAMIL NADU,609807,IN,FALSE
22279,4500964,Men,26,Teenager,06-12-2022,Dec,Returned,Flipkart,Set,M,1,INR,999,SAMBALPUR,ODISHA,768001,IN,FALSE
22280,986926,Women,26,Teenager,06-12-2022,Dec,Delivered,Flipkart,kurta,L,1,INR,457,ELAMAKKARA kochi,KERALA,682026,IN,FALSE
22281,2754601,Men,21,Teenager,06-12-2022,Dec,Delivered,Myntra,Western Dress,L,1,INR,735,CHENNAI,TAMIL NADU,600078,IN,FALSE
22282,6966023,Women,32,Adult,06-12-2022,Dec,Delivered,Meesho,kurta,3XL,1,INR,582,CHENNAI,TAMIL NADU,600117,IN,FALSE
22283,214446,Men,45,Adult,06-12-2022,Dec,Delivered,Flipkart,Set,S,1,INR,1149,SATNA,MADHYA PRADESH,485001,IN,FALSE
22284,4840676,Women,59,Senior,06-12-2022,Dec,Delivered,Meesho,kurta,S,1,INR,725,BADLAPUR,MAHARASHTRA,421503,IN,FALSE
22285,9768845,Women,42,Adult,06-12-2022,Dec,Delivered,Amazon,kurta,XXL,1,INR,458,PANAJI,GOA,403001,IN,FALSE
22286,4738330,Women,33,Adult,06-12-2022,Dec,Delivered,Amazon,kurta,3XL,1,INR,574,THANJAVUR,TAMIL NADU,613004,IN,FALSE
22287,487645,Women,28,Teenager,06-12-2022,Dec,Delivered,Nalli,Set,M,1,INR,683,HANUMANGARH,RAJASTHAN,335501,IN,FALSE
22288,6427392,Women,20,Teenager,06-12-2022,Dec,Delivered,Flipkart,kurta,L,1,INR,399,VELLORE,TAMIL NADU,632001,IN,FALSE
22289,2143061,Women,54,Senior,06-12-2022,Dec,Cancelled,Flipkart,kurta,3XL,1,INR,345,Kanchipuram district,TAMIL NADU,602106,IN,FALSE
22290,3130311,Women,30,Adult,06-12-2022,Dec,Delivered,Ajio,Top,XL,1,INR,574,Gorakhpur,UTTAR PRADESH,273405,IN,FALSE
22291,3445216,Women,33,Adult,06-12-2022,Dec,Delivered,Amazon,kurta,S,1,INR,709,BENGALURU,KARNATAKA,560064,IN,FALSE
22292,8128098,Women,48,Adult,06-12-2022,Dec,Delivered,Others,Set,L,1,INR,589,BENGALURU,KARNATAKA,560016,IN,FALSE
22293,2558054,Women,45,Adult,06-12-2022,Dec,Delivered,Amazon,Top,M,1,INR,563,HARDOI,UTTAR PRADESH,241001,IN,FALSE
22294,1150240,Women,22,Teenager,06-12-2022,Dec,Delivered,Amazon,kurta,XL,1,INR,511,Mumbai,MAHARASHTRA,400071,IN,FALSE
22295,6634433,Women,22,Teenager,06-12-2022,Dec,Delivered,Amazon,Set,M,1,INR,845,BAREILLY,UTTAR PRADESH,243001,IN,FALSE
22296,5238515,Men,32,Adult,06-12-2022,Dec,Delivered,Flipkart,Western Dress,M,1,INR,715,Markapur,ANDHRA PRADESH,523316,IN,FALSE
22297,5012139,Women,21,Teenager,06-12-2022,Dec,Delivered,Others,Set,M,1,INR,988,HYDERABAD,TELANGANA,500081,IN,FALSE
22298,1290353,Men,22,Teenager,06-12-2022,Dec,Delivered,Myntra,Western Dress,XS,1,INR,735,Silchar,ASSAM,788026,IN,FALSE
22299,8733115,Men,40,Adult,06-12-2022,Dec,Delivered,Flipkart,Western Dress,3XL,1,INR,715,PALAI,KERALA,686574,IN,FALSE
22300,3246671,Men,72,Senior,06-12-2022,Dec,Delivered,Flipkart,Western Dress,XXL,1,INR,735,chennai,TAMIL NADU,600082,IN,FALSE
22301,6898778,Women,46,Adult,06-12-2022,Dec,Delivered,Flipkart,Set,S,1,INR,788,THANE,MAHARASHTRA,400605,IN,FALSE
22302,8815613,Men,44,Adult,06-12-2022,Dec,Delivered,Myntra,Set,XXL,1,INR,1166,KARKAL,KARNATAKA,574108,IN,FALSE
22303,5324204,Women,31,Adult,06-12-2022,Dec,Delivered,Amazon,Set,XXL,1,INR,1063,WARANGAL,TELANGANA,506002,IN,FALSE
22304,6561162,Women,40,Adult,06-12-2022,Dec,Delivered,Flipkart,Set,S,1,INR,799,Bhayander (Easy),MAHARASHTRA,401105,IN,FALSE
22305,6439841,Women,35,Adult,06-12-2022,Dec,Delivered,Flipkart,Set,S,1,INR,664,NEW DELHI,DELHI,110096,IN,FALSE
22306,9690800,Women,30,Adult,06-12-2022,Dec,Delivered,Amazon,kurta,XXL,1,INR,368,Tumakuru,KARNATAKA,572103,IN,FALSE
22307,3320201,Women,20,Teenager,06-12-2022,Dec,Delivered,Myntra,kurta,S,1,INR,487,BELAGAVI,KARNATAKA,591108,IN,FALSE
22308,1530747,Men,31,Adult,06-12-2022,Dec,Delivered,Amazon,Set,S,1,INR,692,JORETHANG,SIKKIM,737121,IN,FALSE
22309,6300874,Women,60,Senior,06-12-2022,Dec,Delivered,Flipkart,kurta,XL,1,INR,368,Mumbai,MAHARASHTRA,400094,IN,FALSE
22310,6300874,Men,41,Adult,06-12-2022,Dec,Delivered,Myntra,Set,S,1,INR,1079,BALESHWAR,ODISHA,756111,IN,FALSE
22311,6300874,Women,52,Senior,06-12-2022,Dec,Delivered,Amazon,Set,XL,1,INR,699,NOIDA,UTTAR PRADESH,201301,IN,FALSE
22312,5153704,Women,32,Adult,06-12-2022,Dec,Returned,Amazon,kurta,XL,1,INR,517,BENGALURU,KARNATAKA,560060,IN,FALSE
22313,4314459,Men,18,Teenager,06-12-2022,Dec,Delivered,Others,Saree,Free,1,INR,824,ANUGUL,ODISHA,759122,IN,FALSE
22314,4233213,Men,36,Adult,06-12-2022,Dec,Delivered,Myntra,Western Dress,L,1,INR,725,NOIDA,UTTAR PRADESH,201301,IN,FALSE
22315,2572245,Women,21,Teenager,06-12-2022,Dec,Delivered,Ajio,Set,XL,1,INR,664,MANGALURU,KARNATAKA,575002,IN,FALSE
22316,4489609,Women,20,Teenager,06-12-2022,Dec,Delivered,Amazon,Set,XS,1,INR,499,JORHAT,ASSAM,785700,IN,FALSE
22317,8696097,Men,43,Adult,06-12-2022,Dec,Refunded,Flipkart,Western Dress,M,1,INR,735,HYDERABAD,TELANGANA,500040,IN,FALSE
22318,4703214,Men,22,Teenager,06-12-2022,Dec,Delivered,Amazon,Saree,Free,1,INR,771,NASHIK,MAHARASHTRA,422002,IN,FALSE
22319,4072340,Men,44,Adult,06-12-2022,Dec,Delivered,Others,Saree,Free,1,INR,475,MADHURAWADA,ANDHRA PRADESH,530048,IN,FALSE
22320,7978853,Men,38,Adult,06-12-2022,Dec,Cancelled,Amazon,Set,3XL,1,INR,1338,MUZAFFARNAGAR,UTTAR PRADESH,251001,IN,FALSE
22321,4111910,Men,26,Teenager,06-12-2022,Dec,Delivered,Amazon,Set,XS,1,INR,999,JAMMU,JAMMU & KASHMIR,180005,IN,FALSE
22322,8301700,Men,21,Teenager,06-12-2022,Dec,Delivered,Flipkart,Saree,Free,1,INR,1245,Ghaziabad,UTTAR PRADESH,201001,IN,FALSE
22323,1573945,Women,38,Adult,06-12-2022,Dec,Delivered,Amazon,Set,L,1,INR,958,BENGALURU,KARNATAKA,560072,IN,FALSE
22324,151866,Women,47,Adult,06-12-2022,Dec,Cancelled,Myntra,Top,XL,1,INR,292,GUNDLUPET,KARNATAKA,571111,IN,FALSE
22325,2904613,Women,34,Adult,06-12-2022,Dec,Delivered,Myntra,kurta,M,1,INR,449,VARAMBALLI,KARNATAKA,576213,IN,FALSE
22326,6880101,Men,46,Adult,06-12-2022,Dec,Delivered,Others,Set,M,1,INR,646,NEW DELHI,DELHI,110010,IN,FALSE
22327,8172390,Women,62,Senior,06-12-2022,Dec,Delivered,Amazon,Top,XXL,1,INR,499,VALSAD,GUJARAT,396001,IN,FALSE
22328,5644,Women,25,Teenager,06-12-2022,Dec,Delivered,Amazon,kurta,M,1,INR,487,NAVI MUMBAI,MAHARASHTRA,410210,IN,FALSE
22329,3495366,Men,20,Teenager,06-12-2022,Dec,Delivered,Amazon,Western Dress,M,1,INR,721,VAZHAKKALA,KERALA,682037,IN,FALSE
22330,8466554,Women,30,Adult,06-12-2022,Dec,Delivered,Amazon,Set,M,1,INR,729,KOLKATA,WEST BENGAL,700031,IN,FALSE
22331,7597152,Men,63,Senior,06-12-2022,Dec,Delivered,Flipkart,Set,3XL,1,INR,641,NEW DELHI,DELHI,110012,IN,FALSE
22332,748657,Women,78,Senior,06-12-2022,Dec,Delivered,Amazon,kurta,XL,1,INR,568,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,201303,IN,FALSE
22333,665540,Men,56,Senior,06-12-2022,Dec,Delivered,Myntra,Set,L,1,INR,1186,KALLIYOOR,KERALA,695042,IN,FALSE
22334,7587569,Men,20,Teenager,06-12-2022,Dec,Delivered,Myntra,Set,M,1,INR,618,MUMBAI,MAHARASHTRA,400068,IN,FALSE
22335,1301752,Women,33,Adult,06-12-2022,Dec,Delivered,Flipkart,Top,XL,1,INR,550,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,201307,IN,FALSE
22336,583122,Women,53,Senior,06-12-2022,Dec,Delivered,Flipkart,Set,M,1,INR,649,ETAWAH,UTTAR PRADESH,205253,IN,FALSE
22337,583122,Women,32,Adult,06-12-2022,Dec,Delivered,Amazon,kurta,L,1,INR,453,THIRUVANANTHAPURAM,KERALA,695005,IN,FALSE
22338,3999668,Men,21,Teenager,06-12-2022,Dec,Delivered,Myntra,Set,L,1,INR,1099,GURUGRAM,HARYANA,122017,IN,FALSE
22339,3386389,Women,48,Adult,06-12-2022,Dec,Delivered,Nalli,kurta,XXL,1,INR,735,DHARAPURAM,TAMIL NADU,638656,IN,FALSE
22340,3386389,Men,27,Teenager,06-12-2022,Dec,Refunded,Flipkart,Western Dress,M,1,INR,735,OSMANABAD,MAHARASHTRA,413501,IN,FALSE
22341,1988375,Men,39,Adult,06-12-2022,Dec,Delivered,Amazon,Set,XS,1,INR,599,HYDERABAD,TELANGANA,500059,IN,FALSE
22342,4137842,Men,39,Adult,06-12-2022,Dec,Delivered,Flipkart,Western Dress,XS,1,INR,719,KANPUR,UTTAR PRADESH,209217,IN,FALSE
22343,4137842,Men,22,Teenager,06-12-2022,Dec,Delivered,Myntra,Western Dress,S,1,INR,791,"Miyapur, Hyderabad",TELANGANA,500049,IN,FALSE
22344,5135120,Women,18,Teenager,06-12-2022,Dec,Delivered,Myntra,kurta,3XL,1,INR,487,NEW DELHI,DELHI,110064,IN,FALSE
22345,1561512,Women,49,Adult,06-12-2022,Dec,Delivered,Flipkart,kurta,XL,1,INR,316,RUDRAPUR,UTTARAKHAND,263153,IN,FALSE
22346,8367868,Women,21,Teenager,06-12-2022,Dec,Delivered,Ajio,kurta,XL,1,INR,469,BANGALORE,KARNATAKA,560070,IN,FALSE
22347,1859064,Women,57,Senior,06-12-2022,Dec,Delivered,Flipkart,kurta,S,1,INR,518,INDORE,MADHYA PRADESH,452001,IN,FALSE
22348,8912285,Women,19,Teenager,06-12-2022,Dec,Delivered,Flipkart,Set,XXL,1,INR,613,TINSUKIA,ASSAM,786125,IN,FALSE
22349,7339444,Women,21,Teenager,06-12-2022,Dec,Delivered,Myntra,kurta,L,1,INR,517,Bangalore,KARNATAKA,560066,IN,FALSE
22350,4741392,Women,46,Adult,06-12-2022,Dec,Delivered,Flipkart,Top,S,1,INR,518,HYDERABAD,TELANGANA,500010,IN,FALSE
22351,6777469,Women,41,Adult,06-12-2022,Dec,Delivered,Nalli,kurta,M,1,INR,399,BHOPAL,MADHYA PRADESH,462043,IN,FALSE
22352,9290190,Men,22,Teenager,06-12-2022,Dec,Delivered,Flipkart,Western Dress,XL,1,INR,1196,RANBIRSINGHPORA,JAMMU & KASHMIR,181102,IN,FALSE
22353,6352714,Men,44,Adult,06-12-2022,Dec,Delivered,Myntra,Saree,Free,1,INR,899,Cuttack,ODISHA,753014,IN,FALSE
22354,2963056,Women,67,Senior,06-12-2022,Dec,Delivered,Amazon,Top,L,1,INR,550,kolkata,WEST BENGAL,700016,IN,FALSE
22355,806611,Women,35,Adult,06-12-2022,Dec,Delivered,Amazon,Set,3XL,1,INR,968,BENGALURU,KARNATAKA,560016,IN,FALSE
22356,870459,Men,22,Teenager,06-12-2022,Dec,Delivered,Nalli,Western Dress,L,1,INR,715,KURNOOL,ANDHRA PRADESH,518006,IN,FALSE
22357,1033330,Men,41,Adult,06-12-2022,Dec,Delivered,Ajio,Western Dress,3XL,1,INR,885,PUNE,MAHARASHTRA,411021,IN,FALSE
22358,3708300,Men,24,Teenager,06-12-2022,Dec,Delivered,Others,Western Dress,3XL,1,INR,832,MARGAO,GOA,403602,IN,FALSE
22359,7510015,Women,45,Adult,06-12-2022,Dec,Delivered,Myntra,kurta,S,1,INR,299,NEW DELHI,DELHI,110096,IN,FALSE
22360,5356073,Men,38,Adult,06-12-2022,Dec,Delivered,Myntra,Saree,Free,1,INR,835,GHAZIABAD,UTTAR PRADESH,201016,IN,FALSE
22361,4684222,Men,38,Adult,06-12-2022,Dec,Delivered,Myntra,Set,M,1,INR,715,GOLAGHAT,ASSAM,785621,IN,FALSE
22362,4684222,Women,65,Senior,06-12-2022,Dec,Delivered,Flipkart,kurta,S,1,INR,301,NEW DELHI,DELHI,110080,IN,FALSE
22363,8845408,Men,20,Teenager,06-12-2022,Dec,Delivered,Amazon,Western Dress,3XL,1,INR,735,MUMBAI,MAHARASHTRA,400101,IN,FALSE
22364,3185277,Women,46,Adult,06-12-2022,Dec,Delivered,Flipkart,kurta,3XL,1,INR,380,PUNE,MAHARASHTRA,411014,IN,FALSE
22365,6601795,Women,41,Adult,06-12-2022,Dec,Delivered,Flipkart,Set,M,1,INR,569,SRIKALAHASTI,ANDHRA PRADESH,517644,IN,FALSE
22366,4173762,Women,34,Adult,06-12-2022,Dec,Delivered,Amazon,Set,3XL,1,INR,967,"PERINTHALMANNA, Malappuram Dt",KERALA,679322,IN,FALSE
22367,7231819,Women,34,Adult,06-12-2022,Dec,Delivered,Nalli,kurta,L,1,INR,442,HYDERABAD,TELANGANA,500040,IN,FALSE
22368,7032957,Women,35,Adult,06-12-2022,Dec,Delivered,Flipkart,kurta,XL,1,INR,511,SONIPAT,HARYANA,131001,IN,FALSE
22369,7032957,Women,47,Adult,06-12-2022,Dec,Refunded,Meesho,kurta,XXL,1,INR,364,FARIDABAD,HARYANA,121001,IN,FALSE
22370,6528507,Women,35,Adult,06-12-2022,Dec,Delivered,Amazon,kurta,M,1,INR,416,NOIDA,UTTAR PRADESH,201301,IN,FALSE
22371,5723352,Men,39,Adult,06-12-2022,Dec,Delivered,Flipkart,Saree,Free,1,INR,435,HYDERABAD,TELANGANA,500060,IN,FALSE
22372,1480173,Women,42,Adult,06-12-2022,Dec,Delivered,Others,Set,M,1,INR,799,BENGALURU,KARNATAKA,560100,IN,FALSE
22373,8013071,Women,32,Adult,06-12-2022,Dec,Delivered,Flipkart,kurta,M,1,INR,499,MUMBAI,MAHARASHTRA,400074,IN,FALSE
22374,360583,Women,42,Adult,06-12-2022,Dec,Delivered,Flipkart,Top,XXL,1,INR,693,CUTTACK,ODISHA,753014,IN,FALSE
22375,799429,Women,18,Teenager,06-12-2022,Dec,Delivered,Amazon,kurta,XL,1,INR,635,GUWAHATI,ASSAM,781035,IN,FALSE
22376,7430776,Women,37,Adult,06-12-2022,Dec,Delivered,Ajio,Set,XS,1,INR,1096,KOLKATA,WEST BENGAL,700073,IN,FALSE
22377,44525,Women,19,Teenager,06-12-2022,Dec,Delivered,Flipkart,Set,L,1,INR,999,Erode,TAMIL NADU,638107,IN,FALSE
22378,6409952,Women,29,Teenager,06-12-2022,Dec,Delivered,Myntra,Set,3XL,1,INR,1133,BENGALURU,KARNATAKA,560034,IN,FALSE
22379,7274004,Women,52,Senior,06-12-2022,Dec,Delivered,Amazon,Top,XL,1,INR,354,GURUGRAM,HARYANA,122001,IN,FALSE
22380,7875779,Women,78,Senior,06-12-2022,Dec,Delivered,Others,kurta,XL,1,INR,457,KALAMASSERY,KERALA,682024,IN,FALSE
22381,2470888,Women,43,Adult,06-12-2022,Dec,Delivered,Amazon,kurta,XXL,1,INR,544,BENGALURU,KARNATAKA,560076,IN,FALSE
22382,3361161,Women,24,Teenager,06-12-2022,Dec,Delivered,Myntra,kurta,XS,1,INR,376,JABALPUR,MADHYA PRADESH,482005,IN,FALSE
22383,2866939,Women,37,Adult,06-12-2022,Dec,Delivered,Amazon,Set,S,1,INR,1115,BENGALURU,KARNATAKA,560094,IN,FALSE
22384,2987276,Women,54,Senior,06-12-2022,Dec,Delivered,Myntra,kurta,M,1,INR,399,CHENNAI,TAMIL NADU,600032,IN,FALSE
22385,4945782,Women,40,Adult,06-12-2022,Dec,Delivered,Amazon,kurta,3XL,1,INR,432,ALIGARH,UTTAR PRADESH,202001,IN,FALSE
22386,939912,Women,30,Adult,06-12-2022,Dec,Delivered,Amazon,kurta,S,1,INR,429,BENGALURU,KARNATAKA,562125,IN,FALSE
22387,1161965,Women,26,Teenager,06-12-2022,Dec,Delivered,Nalli,kurta,M,1,INR,380,MIRYALAGUDA,TELANGANA,508207,IN,FALSE
22388,7655044,Women,49,Adult,06-12-2022,Dec,Delivered,Amazon,kurta,3XL,1,INR,399,BENGALURU,KARNATAKA,560062,IN,FALSE
22389,30008,Women,18,Teenager,06-12-2022,Dec,Delivered,Meesho,Top,M,1,INR,625,HYDERABAD,TELANGANA,500072,IN,FALSE
22390,8549356,Men,20,Teenager,06-12-2022,Dec,Delivered,Amazon,Western Dress,L,1,INR,735,BENGALURU,KARNATAKA,560087,IN,FALSE
22391,9604818,Women,18,Teenager,06-12-2022,Dec,Delivered,Amazon,Set,S,1,INR,786,BENGALURU,KARNATAKA,560043,IN,FALSE
22392,3412055,Women,30,Adult,06-12-2022,Dec,Delivered,Ajio,kurta,L,1,INR,599,BENGALURU,KARNATAKA,560047,IN,FALSE
22393,9589905,Women,45,Adult,06-12-2022,Dec,Delivered,Meesho,Top,XL,1,INR,292,THOOTHUKKUDI,TAMIL NADU,628001,IN,FALSE
22394,3532273,Men,70,Senior,06-12-2022,Dec,Delivered,Amazon,Saree,Free,1,INR,562,SEDAM,KARNATAKA,585222,IN,FALSE
22395,748681,Women,20,Teenager,06-12-2022,Dec,Delivered,Amazon,Set,L,1,INR,872,DINDIGUL,TAMIL NADU,624601,IN,FALSE
22396,450846,Men,56,Senior,06-12-2022,Dec,Delivered,Flipkart,Saree,Free,1,INR,581,NEW DELHI,DELHI,110092,IN,FALSE
22397,8941887,Men,77,Senior,06-12-2022,Dec,Delivered,Myntra,Set,XL,1,INR,635,New delhi,DELHI,110087,IN,FALSE
22398,187752,Women,18,Teenager,06-12-2022,Dec,Delivered,Ajio,kurta,S,1,INR,377,FARIDABAD,HARYANA,121009,IN,FALSE
22399,139048,Women,36,Adult,06-12-2022,Dec,Delivered,Myntra,Set,M,1,INR,626,BENGALURU,KARNATAKA,560060,IN,FALSE
22400,2650948,Men,74,Senior,06-12-2022,Dec,Delivered,Flipkart,Western Dress,L,1,INR,859,VASAI west,MAHARASHTRA,401201,IN,FALSE
22401,339039,Men,37,Adult,06-12-2022,Dec,Delivered,Others,Saree,Free,1,INR,329,VIJAYAWADA,ANDHRA PRADESH,520001,IN,FALSE
22402,8265009,Men,19,Teenager,06-12-2022,Dec,Delivered,Amazon,Set,S,1,INR,449,KAHALGAON,BIHAR,813203,IN,FALSE
22403,9009660,Women,46,Adult,06-12-2022,Dec,Delivered,Myntra,Set,XS,1,INR,568,NOIDA,UTTAR PRADESH,201309,IN,FALSE
22404,5523007,Women,62,Senior,06-12-2022,Dec,Delivered,Meesho,kurta,L,1,INR,319,NOIDA,UTTAR PRADESH,201301,IN,FALSE
22405,5523007,Women,48,Adult,06-12-2022,Dec,Delivered,Ajio,kurta,XL,1,INR,345,CHENNAI,TAMIL NADU,600122,IN,FALSE
22406,5523007,Women,46,Adult,06-12-2022,Dec,Delivered,Others,kurta,M,1,INR,468,HYDERABAD,TELANGANA,500043,IN,FALSE
22407,5298251,Men,34,Adult,06-12-2022,Dec,Delivered,Amazon,Set,XS,1,INR,499,CHENNUR,TELANGANA,504201,IN,FALSE
22408,5298251,Women,41,Adult,06-12-2022,Dec,Delivered,Myntra,Set,S,1,INR,788,AHMADNAGAR,MAHARASHTRA,414111,IN,FALSE
22409,5298251,Women,58,Senior,06-12-2022,Dec,Delivered,Amazon,Set,M,1,INR,569,GURUGRAM,HARYANA,122022,IN,FALSE
22410,5298251,Women,26,Teenager,06-12-2022,Dec,Delivered,Amazon,Set,XXL,1,INR,579,SANGLI MIRAJ KUPWAD,MAHARASHTRA,416410,IN,FALSE
22411,5298251,Women,39,Adult,06-12-2022,Dec,Delivered,Others,Set,S,1,INR,759,MOHALI,PUNJAB,160071,IN,FALSE
22412,3290683,Women,24,Teenager,06-12-2022,Dec,Delivered,Amazon,Top,XXL,1,INR,729,BENGALURU,KARNATAKA,560034,IN,FALSE
22413,103538,Women,28,Teenager,06-12-2022,Dec,Delivered,Amazon,kurta,S,1,INR,480,NAVI MUMBAI,MAHARASHTRA,400706,IN,FALSE
22414,7301116,Women,35,Adult,06-12-2022,Dec,Delivered,Myntra,kurta,L,1,INR,481,Hyderabad,TELANGANA,500008,IN,FALSE
22415,521908,Men,25,Teenager,06-12-2022,Dec,Delivered,Myntra,Western Dress,S,1,INR,807,PATNA,BIHAR,800020,IN,FALSE
22416,8936930,Women,24,Teenager,06-12-2022,Dec,Delivered,Amazon,kurta,L,1,INR,376,GUNTUR,ANDHRA PRADESH,522213,IN,FALSE
22417,4396812,Women,57,Senior,06-12-2022,Dec,Delivered,Flipkart,Set,XS,1,INR,597,JAMSHEDPUR,JHARKHAND,831004,IN,FALSE
22418,5771626,Women,18,Teenager,06-12-2022,Dec,Delivered,Nalli,kurta,XL,1,INR,368,SECUNDERABAD,TELANGANA,500025,IN,FALSE
22419,7388296,Men,36,Adult,06-12-2022,Dec,Delivered,Myntra,Western Dress,S,1,INR,842,NEW DELHI,DELHI,110065,IN,FALSE
22420,1495814,Women,73,Senior,06-12-2022,Dec,Delivered,Myntra,kurta,L,1,INR,387,PUNE,MAHARASHTRA,411047,IN,FALSE
22421,8906573,Women,22,Teenager,06-12-2022,Dec,Delivered,Amazon,Top,3XL,1,INR,574,PUNE,MAHARASHTRA,410504,IN,FALSE
22422,8935858,Women,49,Adult,06-12-2022,Dec,Delivered,Meesho,kurta,XL,1,INR,749,KOLKATA,WEST BENGAL,700008,IN,FALSE
22423,1937012,Men,19,Teenager,06-12-2022,Dec,Delivered,Myntra,Western Dress,S,1,INR,1168,MUMBAI,MAHARASHTRA,400072,IN,FALSE
22424,2258866,Women,19,Teenager,06-12-2022,Dec,Delivered,Meesho,kurta,L,1,INR,599,HYDERABAD,TELANGANA,500055,IN,FALSE
22425,6859990,Men,43,Adult,06-12-2022,Dec,Delivered,Amazon,Western Dress,M,1,INR,859,MUMBAI,MAHARASHTRA,400072,IN,FALSE
22426,189449,Men,28,Teenager,06-12-2022,Dec,Delivered,Ajio,Saree,Free,1,INR,603,MUZAFFARPUR,BIHAR,843113,IN,FALSE
